description,alternatives,year,subject,ground_truth,index_question
"QUESTÃO 158) O ábaco é um antigo instrumento de cálculo que usa notação posicional de base dez para representar números naturais. Ele pode ser apresentado em vários modelos, um deles é formado por hastes apoiadas em uma base. Cada haste corresponde a uma posição no sistema decimal e nelas são colocadas argolas; a quantidade de argolas na haste representa o algarismo daquela posição. Em geral, colocam-se adesivos abaixo das hastes com os símbolos U, D, C, M, DM e CM que correspondem, respectivamente, a unidades, dezenas, centenas, unidades de milhar, dezenas de milhar e centenas de milhar, sempre começando com a unidade na haste da direita e as demais ordens do número no sistema decimal nas hastes subsequentes (da direita para esquerda), até a haste que se encontra mais à esquerda.
Entretanto, no ábaco da ﬁgura, os adesivos não seguiram a disposição usual.
CM DM Nessa disposição, o número que está representado na ﬁgura é","['A) 46 171.', 'B) 147 016.', 'C) 171 064.', 'D) 460 171.', 'E) 610 741.']",2016,Matemática e suas tecnologias,D,163
"QUESTÃO 159) Um marceneiro está construindo um material didático que corresponde ao encaixe de peças de madeira com 10 cm de altura e formas geométricas variadas, num bloco de madeira em que cada peça se posicione na perfuração com seu formato correspondente, conforme ilustra a ﬁgura. O bloco de madeira já possui três perfurações prontas de bases distintas: uma quadrada (Q), de lado 4 cm, uma retangular (R), com base 3 cm e altura 4 cm, e uma em forma de um triângulo equilátero (T), de lado 6,8 cm. Falta realizar uma perfuração de base circular (C). O marceneiro não quer que as outras peças caibam na perfuração circular e nem que a peça de base circular caiba nas demais perfurações e, para isso, escolherá o diâmetro do círculo que atenda a tais condições. Procurou em suas ferramentas uma serra copo (broca com formato circular) para perfurar a base em madeira, encontrando cinco exemplares, com diferentes medidas de diâmetros, como segue: (I) 3,8 cm; (II) 4,7 cm; (III) 5,6 cm; (IV) 7,2 cm e (V) 9,4 cm.
Considere 1,4 e 1,7 como aproximações para √2 e √3 , respectivamente.
Para que seja atingido o seu objetivo, qual dos exemplares de serra copo o marceneiro deverá escolher?","['A) I', 'B) II', 'C) III', 'D) IV', 'E) V']",2016,Matemática e suas tecnologias,B,164
"QUESTÃO 160) Em um exame, foi feito o monitoramento dos níveis de duas substâncias presentes (A e B) na corrente sanguínea de uma pessoa, durante um período de 24 h, conforme o resultado apresentado na ﬁgura. Um nutricionista, no intuito de prescrever uma dieta para essa pessoa, analisou os níveis dessas substâncias, determinando que, para uma dieta semanal eﬁcaz, deverá ser estabelecido um parâmetro cujo valor será dado pelo número de vezes em que os níveis de A e de B forem iguais, porém, maiores que o nível mínimo da substância A durante o período de duração da dieta.
Substância A Substância B Tempo (h) 24 0 Nível Considere que o padrão apresentado no resultado do exame, no período analisado, se repita para os dias subsequentes.
O valor do parâmetro estabelecido pelo nutricionista, para uma dieta semanal, será igual a","['A) 28.', 'B) 21.', 'C) 2.', 'D) 7.', 'E) 14.']",2016,Matemática e suas tecnologias,E,165
"QUESTÃO 161) Um paciente necessita de reidratação endovenosa feita por meio de cinco frascos de soro durante 24 h. Cada frasco tem um volume de 800 mL de soro. Nas primeiras quatro horas, deverá receber 40% do total a ser aplicado. Cada mililitro de soro corresponde a 12 gotas.
O número de gotas por minuto que o paciente deverá receber após as quatro primeiras horas será","['A) 16.', 'B) 20.', 'C) 24.', 'D) 34.', 'E) 40.']",2016,Matemática e suas tecnologias,C,166
"QUESTÃO 163) Um reservatório é abastecido com água por uma torneira e um ralo faz a drenagem da água desse reservatório. Os gráﬁcos representam as vazões Q, em litro por minuto, do volume de água que entra no reservatório pela torneira e do volume que sai pelo ralo, em função do tempo t, em minuto.
t (min) Torneira Q (L/min) t (min) Ralo 20 5 0 5 10 15 20 25 Q (L/min) 20 5 0 5 10 15 20 25 Em qual intervalo de tempo, em minuto, o reservatório tem uma vazão constante de enchimento?","['A) De 0 a 10.', 'B) De 5 a 10.', 'C) De 5 a 15.', 'D) De 15 a 25.', 'E) De 0 a 25.']",2016,Matemática e suas tecnologias,B,168
"QUESTÃO 164) O LIRAa, Levantamento Rápido do Índice de Infestação por Aedes aegypti, consiste num mapeamento da infestação do mosquito Aedes aegypti. O LIRAa é dado pelo percentual do número de imóveis com focos do mosquito, entre os escolhidos de uma região em avaliação. O serviço de vigilância sanitária de um município, no mês de outubro do ano corrente, analisou o LIRAa de cinco bairros que apresentaram o maior índice de infestação no ano anterior. Os dados obtidos para cada bairro foram: I. 14 imóveis com focos de mosquito em 400 imóveis no bairro; II. 6 imóveis com focos de mosquito em 500 imóveis no bairro; III. 13 imóveis com focos de mosquito em 520 imóveis no bairro; IV. 9 imóveis com focos de mosquito em 360 imóveis no bairro; V. 15 imóveis com focos de mosquito em 500 imóveis no bairro.
O setor de dedetização do município deﬁniu que o direcionamento das ações de controle iniciarão pelo bairro que apresentou o maior índice do LIRAa.
As ações de controle iniciarão pelo bairro","['A) I.', 'B) II.', 'C) III.', 'D) IV.', 'E) V.']",2016,Matemática e suas tecnologias,A,169
"QUESTÃO 165) Uma família resolveu comprar um imóvel num bairro cujas ruas estão representadas na ﬁgura. As ruas com nomes de letras são paralelas entre si e perpendiculares às ruas identiﬁcadas com números. Todos os quarteirões são quadrados, com as mesmas medidas, e todas as ruas têm a mesma largura, permitindo caminhar somente nas direções vertical e horizontal. Desconsidere a largura das ruas.
Rua A Rua B Rua C Rua E Rua D Rua F Rua 1 Rua 2 Rua 3 Rua 4 Rua 5 Rua 6 A família pretende que esse imóvel tenha a mesma distância de percurso até o local de trabalho da mãe, localizado na rua 6 com a rua E, o consultório do pai, na rua 2 com a rua E, e a escola das crianças, na rua 4 com a rua A.
Com base nesses dados, o imóvel que atende as pretensões da família deverá ser localizado no encontro das ruas","['A) 3 e C.', 'B) 4 e C.', 'C) 4 e D.', 'D) 4 e E.', 'E) 5 e C.']",2016,Matemática e suas tecnologias,C,170
"QUESTÃO 168) Densidade absoluta (d) é a razão entre a massa de um corpo e o volume por ele ocupado. Um professor propôs à sua turma que os alunos analisassem a densidade de três corpos: dA, dB, dC. Os alunos veriﬁcaram que o corpo A possuía 1,5 vez a massa do corpo B e esse, por sua vez, tinha 3 4 da massa do corpo C. Observaram, ainda, que o volume do corpo A era o mesmo do corpo B e 20% maior do que o volume do corpo C.
Após a análise, os alunos ordenaram corretamente as densidades desses corpos da seguinte maneira","['A) dB < dA < dC', 'B) dB = dA < dC', 'C) dC < dB = dA', 'D) dB < dC < dA', 'E) dC < dB < dA']",2016,Matemática e suas tecnologias,A,173
"QUESTÃO 169) No tanque de um certo carro de passeio cabem até 50 L de combustível, e o rendimento médio deste carro na estrada é de 15 km/L de combustível. Ao sair para uma viagem de 600 km o motorista observou que o marcador de combustível estava exatamente sobre uma das marcas da escala divisória do medidor, conforme ﬁgura a seguir.
1/2 1/1 Como o motorista conhece o percurso, sabe que existem, até a chegada a seu destino, cinco postos de abastecimento de combustível, localizados a 150 km, 187 km, 450 km, 500 km e 570 km do ponto de partida.
Qual a máxima distância, em quilômetro, que poderá percorrer até ser necessário reabastecer o veículo, de modo a não ﬁcar sem combustível na estrada?","['A) 570', 'B) 500', 'C) 450', 'D) 187', 'E) 150']",2016,Matemática e suas tecnologias,B,174
"QUESTÃO 174) Em 2011, um terremoto de magnitude 9,0 na escala Richter causou um devastador tsunami no Japão, provocando um alerta na usina nuclear de Fukushima. Em 2013, outro terremoto, de magnitude 7,0 na mesma escala, sacudiu Sichuan (sudoeste da China), deixando centenas de mortos e milhares de feridos. A magnitude de um terremoto na escala Richter pode ser calculada por M = 2 log( E ) 3 E0 , sendo E a energia, em kWh, liberada pelo terremoto e E0 uma constante real positiva. Considere que E1 e E2 representam as energias liberadas nos terremotos ocorridos no Japão e na China, respectivamente.
Qual a relação entre E1 e E2?","['A) E1 = E2 + 2', 'B) E1 = 102 . E2', 'C) E1 = 103 . E2', 'D) E1 = 10 9 7 . E2', 'E) E1 = 9 7 . E2']",2016,Matemática e suas tecnologias,C,179
"QUESTÃO 175) Em regiões agrícolas, é comum a presença de silos para armazenamento e secagem da produção de grãos, no formato de um cilindro reto, sobreposto por um cone, e dimensões indicadas na ﬁgura. O silo ﬁca cheio e o transporte dos grãos é feito em caminhões de carga cuja capacidade é de 20 m³. Uma região possui um silo cheio e apenas um caminhão para transportar os grãos para a usina de beneﬁciamento.
3 m 12 m 3 m Utilize 3 como aproximação para p. O número mínimo de viagens que o caminhão precisará fazer para transportar todo o volume de grãos armazenados no silo é","['A) 6.', 'B) 16.', 'C) 17.', 'D) 18.', 'E) 21.']",2016,Matemática e suas tecnologias,D,180
"QUESTÃO 176) Em uma empresa de móveis, um cliente encomenda um guarda-roupa nas dimensões 220 cm de altura, 120 cm de largura e 50 cm de profundidade. Alguns dias depois, o projetista, com o desenho elaborado na escala 1 : 8, entra em contato com o cliente para fazer sua apresentação. No momento da impressão, o proﬁssional percebe que o desenho não caberia na folha de papel que costumava usar. Para resolver o problema, conﬁgurou a impressora para que a ﬁgura fosse reduzida em 20%.
A altura, a largura e a profundidade do desenho impresso para a apresentação serão, respectivamente,","['A) 22,00 cm, 12,00 cm e 5,00 cm.', 'B) 27,50 cm, 15,00 cm e 6,25 cm.', 'C) 34,37 cm, 18,75 cm e 7,81 cm.', 'D) 35,20 cm, 19,20 cm e 8,00 cm.', 'E) 44,00 cm, 24,00 cm e 10,00 cm.']",2016,Matemática e suas tecnologias,A,181
"QUESTÃO 179) Para garantir a segurança de um grande evento público que terá início às 4 h da tarde, um organizador precisa monitorar a quantidade de pessoas presentes em cada instante. Para cada 2 000 pessoas se faz necessária a presença de um policial. Além disso, estima-se uma densidade de quatro pessoas por metro quadrado de área de terreno ocupado. Às 10 h da manhã, o organizador veriﬁca que a área de terreno já ocupada equivale a um quadrado com lados medindo 500 m. Porém, nas horas seguintes, espera-se que o público aumente a uma taxa de 120 000 pessoas por hora até o início do evento, quando não será mais permitida a entrada de público.
Quantos policiais serão necessários no início do evento para garantir a segurança?","['A) 360', 'B) 485', 'C) 560', 'D) 740', 'E) 860']",2016,Matemática e suas tecnologias,E,184
"QUESTÃO 01) As my official bio reads, I was made in Cuba, assembled in Spain, and imported to the United States — meaning my mother, seven months pregnant, and the rest of my family arrived as exiles from Cuba to Madrid, where I was born. Less than two months later, we emigrated once more and settled in New York City, then eventually in Miami, where I was raised and educated. Although technically we lived in the United States, the Cuban community was culturally insular in Miami during the 1970s, bonded together by the trauma of exile. What’s more, it seemed that practically everyone was Cuban: my teachers, my classmates, the mechanic, the bus driver. I didn’t grow up feeling different or treated as a minority. The few kids who got picked on in my grade school were the ones with freckles and funny last names like Dawson and O’Neil.
Ao relatar suas vivências, o autor destaca o(a)","['A) qualidade da educação formal em Miami.', 'B) prestígio da cultura cubana nos Estados Unidos.', 'C) oportunidade de qualificação profissional em Miami.', 'D) cenário da integração de cubanos nos Estados Unidos.', 'E) fortalecimento do elo familiar em comunidades estadunidenses.']",2022,"Linguagens, códigos e suas tecnologias",D,1
"QUESTÃO 02) Two hundred years ago, Jane Austen lived in a world where single men boasted vast estates; single ladies were expected to speak several languages, sing and play the piano. In both cases, it was, of course, advantageous if you looked good too. So, how much has — or hasn’t — changed? Dating apps opaquely outline the demands of today’s relationship market; users ruminate long and hard over their choice of pictures and what they write in their biographies to hook in potential lovers, and that’s just your own profile. What do you look for in a future partner’s profile — potential signifiers of a popular personality, a good job, a nice car? These apps are a poignant reminder of the often classist attitudes we still adopt, as well as the financial and aesthetic expectations we demand from potential partners.
O texto aborda relações interpessoais com o objetivo de","['A) problematizar o papel de gênero em casamentos modernos.', 'B) apontar a relevância da educação formal na escolha de parceiros.', 'C) comparar a expectativa de parceiros amorosos em épocas distintas.', 'D) discutir o uso de aplicativos para proporcionar encontros românticos.', 'E) valorizar a importância da aparência física na seleção de pretendentes.']",2022,"Linguagens, códigos e suas tecnologias",C,2
